categorie;type;nom;poids;prix_par_kg;prix;promo
Fruits et légumes;Légumes;CASINO BIO Avocats - Cat.2 - Biologique;x2;3,49€;3,49€;non
Fruits et légumes;Légumes;CASINO BIO Betteraves - Cat. 2 - Biologique;500g ;3,18€/KG;1,59€;non
Fruits et légumes;Légumes;CASINO BIO Pomme de terre de consommation - Variété à chair ferme - Cat. 2 - Cal. 35/55 – Biologique - Non traité;1,5kg ;2,66€/KG;3,99€;non
Fruits et légumes;Légumes;CASINO BIO Tomate - Variété cerise allongée - Cat. 2 - Biologique;250g ;10,36€/KG;2,59€;non
Fruits et légumes;Légumes; Aubergines - Cat. 1;De 800g à 1kg ;3,49€/KG;3,49€;non
Fruits et légumes;Légumes; Ail blanc - Cat. 1;De 400g à 500g ;10€/KG;5€;non
Fruits et légumes;Légumes; Ail blanc 3 têtes - Cat. 1;La pièce ;14,95€/KG;2,99€;non
Fruits et légumes;Légumes; Carotte - Cat. 1;1,5kg ;1,06€/KG;1,59€;non
Fruits et légumes;Légumes; Carottes - Cat. 1;De 800g à 1kg ;1,09€/KG;1,09€;non
Fruits et légumes;Légumes; Champignon de Paris - Sans résidu de pesticides - Cat. 1;500g ;6,98€/KG;3,49€;non
Fruits et légumes;Légumes; Champignons blancs - Cat. 1;250g ;3,96€/KG;0,99€;non
Fruits et légumes;Légumes; Champignons blancs géants - Cat. 1;De 800g à 1kg ;4,99€/KG;4,99€;non
Fruits et légumes;Légumes; Chou blanc - Cat. 1;La pièce;2,29€;2,29€;non
Fruits et légumes;Légumes; Chou vert frisé - Cat. 1;La pièce;2,29€;2,29€;non
Fruits et légumes;Légumes; Brocoli - Cat. 1;500g ;3,58€/KG;1,79€;non
Fruits et légumes;Légumes; Chou-Fleur gros - Cat. 1;La pièce;2,39€;2,39€;non
Fruits et légumes;Légumes;DOREOC Pomme de terre de consommation - Variété spéciale frites - Filet  - Cat. 2 - Cal. 50/70 - Traité contre la germination;2kg ;1,40€/KG;2,79€;non
Fruits et légumes;Légumes; Pommes de terre de consommation - Variété à chair ferme - Cat. 1 - Cal. +45 - Traité contre la germination;De 800g à 1kg ;1,79€/KG;1,79€;non
Fruits et légumes;Légumes;DOREOC Pommes de terre de consommation - Variété à chair ferme - Cat. 1 - Cal. 35/45 - sachet micro-ondable - Traité contre la germination;750g ;1,32€/KG;0,99€;non
Fruits et légumes;Légumes;DOREOC Pommes de terre de consommation - Variété cuisson vapeur - Filet - Cat. 1 - Cal. 35/55 - Traité contre la germination;2,5kg ;1,60€/KG;3,99€;non
Fruits et légumes;Légumes; Courgettes vrac - Cat. 1;De 800g à 1kg ;3,99€/KG;3,99€;non
Fruits et légumes;Légumes; Echalotes traditionnelles longues - Cat. 1;De 800g à 1kg ;5,99€/KG;5,99€;non
Fruits et légumes;Légumes;VAJOU Echalotes traditionnelles longues - Sans résidu de pesticides - Cat. 1;250g ;9,96€/KG;2,49€;non
Fruits et légumes;Légumes; Navet plat primeur - Cat. 1;De 400g à 500g ;2,60€/KG;1,30€;non
Fruits et légumes;Légumes; Oignon jaune - 4 têtes - Sans résidu de pesticides - Cat.1;x4 ;5,58€/KG;2,79€;non
Fruits et légumes;Légumes;FERME DE FONTENAY Oignons jaunes - Cat. 1;1kg ;1,59€/KG;1,59€;non
Fruits et légumes;Légumes; Oignons jaunes - Cat. 1;De 800g à 1kg ;2,79€/KG;2,79€;non
Fruits et légumes;Légumes; Oignons rouges - Cat. 1;De 800g à 1kg ;2,79€/KG;2,79€;non
Fruits et légumes;Légumes; Poireaux - Cat. 1;De 800g à 1kg ;1,29€/KG;1,29€;non
Fruits et légumes;Légumes; Poivron tricolore - Cat. 1;500g ;5,58€/KG;2,79€;non
Fruits et légumes;Légumes; Poivron rouge - Cat. 1;De 800g à 1kg ;4,79€/KG;4,79€;non
Fruits et légumes;Légumes; Poivron Vert - Cat. 1;De 800g à 1kg ;4,79€/KG;4,79€;non
Fruits et légumes;Légumes; Patates douces - Cat. 1;De 800g à 1kg ;2,49€/KG;2,49€;non
Fruits et légumes;Légumes; Haricot vert ébouté - Cat. 2;500g ;10,98€/KG;5,49€;non
Fruits et légumes;Légumes; Artichaut blanc - Variété cardinal - Cat. 1;La pièce;2,49€;2,49€;non
Fruits et légumes;Légumes; Avocat Hass - Pré-mûris - Cat. 1;La pièce;1,59€;1,59€;non
Fruits et légumes;Légumes; Avocats - Murs à Point - Cat. 1;x2;3,99€;3,99€;non
Fruits et légumes;Légumes; Betterave cuite - Cat.1 - Sans résidu de pesticides;500g ;1,98€/KG;0,99€;non
Fruits et légumes;Légumes; Cèleri rave - Cat. 1;La pièce;2,39€;2,39€;non
Fruits et légumes;Légumes; Concombre - Cat. 1;La pièce;1,69€;1,69€;non
Fruits et légumes;Légumes; Radis botte - Cat. 1;La pièce;1,59€;1,59€;non
Fruits et légumes;Légumes; Endives - Cat. 1;De 800g à 1kg ;2,39€/KG;2,39€;non
Fruits et légumes;Légumes; Endives jeunes pousses - Cat. 1;x6;2,99€;2,99€;non
Fruits et légumes;Légumes; Salade jeunes pousses mélange - Cat. 1;100g ;9,90€/KG;0,99€;non
Fruits et légumes;Légumes; Salade mâche - Cat. 1;125g ;7,92€/KG;0,99€;non
Fruits et légumes;Légumes; Salade - Variété Laitue - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Légumes; Salade Batavia - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Légumes; Salade Feuille de chêne blonde - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Légumes; Salade laitue - Variété Iceberg - Cat. 1;La pièce;0,99€;0,99€;non
Fruits et légumes;Légumes; Salade Sucrine - Cat. 1;x3;0,99€;0,99€;non
Fruits et légumes;Légumes; Tomate allongée - Cat. 1;De 800g à 1kg ;5,99€/KG;5,99€;non
Fruits et légumes;Légumes; Tomates cerises rondes - Sans résidu de pesticides - Cat. 1;250g ;13,96€/KG;3,49€;non
Fruits et légumes;Légumes; Tomate ronde - Variété Grappe - Cat. 1;De 800g à 1kg ;3,79€/KG;3,79€;non
Fruits et légumes;Légumes; Tomates rondes - Cat. 1;De 800g à 1kg ;5,49€/KG;5,49€;non
Fruits et légumes;Légumes; Tomates rondes charnues - Cat. 1;De 800g à 1kg ;5,99€/KG;5,99€;non
Fruits et légumes;Légumes;LUNOR Brut du potager - Pommes de terre en robes des champs;750g ;3,53€/KG;2,65€;non
Fruits et légumes;Légumes;LUNOR Légumes vapeur - Pommes de terre en lamelles;500g ;3,18€/KG;1,59€;non
Fruits et légumes;Légumes;CASINO Batavia;200g ;8,45€/KG;1,69€;non
Fruits et légumes;Légumes;CASINO Coeur de laitue;200g ;7,25€/KG;1,45€;non
Fruits et légumes;Légumes;CASINO Feuille de chêne blonde;125g ;10,80€/KG;1,35€;non
Fruits et légumes;Légumes;CASINO Frisée 100% cœur;200g ;8,45€/KG;1,69€;non
Fruits et légumes;Légumes;CASINO Salades aux 4 saveurs;200g ;7,75€/KG;1,55€;non
Fruits et légumes;Légumes;LES HERBES DU PERUSSIER Coriandre fraîche - Cat. 1;15g ;66€/KG;0,99€;non
Fruits et légumes;Légumes;LES HERBES DU PERUSSIER Ciboulette fraîche - Cat. 1;15g ;66€/KG;0,99€;non
Fruits et légumes;Légumes;LES HERBES DU PERUSSIER Menthe fraîche - Cat. 1;15g ;66€/KG;0,99€;non
Fruits et légumes;Légumes; Persil frisé - Botte - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Fruits;CASINO BIO Banane Max Havelaar - Cat. 2 - Biologique;x5 ;3,27€/KG;2,29€;non
Fruits et légumes;Fruits; Bananes - Cat. 1;De 800g à 1kg ;1,89€/KG;1,89€;non
Fruits et légumes;Fruits; Melon charentais vert - Cat. 1;La pièce;1,79€;1,79€;non
Fruits et légumes;Fruits; Citrons Star - Cat. 1;500g ;4,38€/KG;2,19€;non
Fruits et légumes;Fruits; Citrons verts - Cat. 1;De 400g à 500g ;5€/KG;2,50€;non
Fruits et légumes;Fruits; Mandarine Nadorcott - Cat. 1;De 800g à 1kg ;3,99€/KG;3,99€;non
Fruits et légumes;Fruits; Fraise - Variété Gariguette - Cat. 1;250g ;8,76€/KG;2,19€;non
Fruits et légumes;Fruits; Fraises - Cat. 1;250g ;15,16€/KG;3,79€;non
Fruits et légumes;Fruits; Fraises - Cat. 1;500g ;4,58€/KG;2,29€;non
Fruits et légumes;Fruits; Kiwi - Cat. 1;La pièce;0,99€;0,99€;non
Fruits et légumes;Fruits;TERRE D'AGRUMES Oranges - Variété Naveline - Cat. 1;2kg ;1,90€/KG;3,79€;non
Fruits et légumes;Fruits; Orange à jus - Cat.1;2kg ;1,50€/KG;2,99€;non
Fruits et légumes;Fruits; Orange sélection - Variété Naveline - Cat. 1;De 800g à 1kg ;2,59€/KG;2,59€;non
Fruits et légumes;Fruits; Marron cuit sous vide - Cat. 1;400g ;14,98€/KG;5,99€;non
Fruits et légumes;Fruits; Poires - Variété Conférence - Cat. 1;De 800g à 1kg ;3,99€/KG;3,99€;non
Fruits et légumes;Fruits; Poire - Variété Rocha - Cat. 1;De 800g à 1kg ;2,99€/KG;2,99€;non
Fruits et légumes;Fruits; Poires - Variété William verte - Cat. 1;De 800g à 1kg ;3,99€/KG;3,99€;non
Fruits et légumes;Fruits; Pommes - Variété Braeburn - Cat. 1;De 800g à 1kg ;2,99€/KG;2,99€;non
Fruits et légumes;Fruits; Pommes - Variété Gala - Cat. 1;De 800g à 1kg ;2,79€/KG;2,79€;non
Fruits et légumes;Fruits; Pommes - Variété Pink Lady - Cat. 1;De 800g à 1kg ;3,79€/KG;3,79€;non
Fruits et légumes;Fruits; Pommes - Variété Golden Label rouge - Cat. 1;De 800g à 1kg ;2,99€/KG;2,99€;non
Fruits et légumes;Fruits; Pommes Chanteclerc - Cat. 1;De 800g à 1kg ;3,49€/KG;3,49€;non
Fruits et légumes;Fruits;CASINO Arachide coque;500g ;6,18€/KG;3,09€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Chouchou - Cacahuètes sucrées - Bocal;500g ;7,62€/KG;3,81€;non
Fruits et légumes;Fruits;SEEBERGER Assortiment de noix;150g ;28,33€/KG;4,25€;non
Fruits et légumes;Fruits;CASINO Noix de pécan;125g ;28,40€/KG;3,55€;non
Fruits et légumes;Fruits;CASINO Pause punch - Mélange de fruits secs - Raisins amandes pécan cranberries;250g ;14,76€/KG;3,69€;non
Fruits et légumes;Fruits;CASINO Noix de Cajou grillées - Sans sel ajouté;200g ;24,95€/KG;4,99€;non
Fruits et légumes;Fruits;SEEBERGER Mendiant de luxe - Assortiment de noix et raisins secs;150g ;19,73€/KG;2,96€;non
Fruits et légumes;Fruits;CASINO Pistaches - Sans sel ajouté;125g ;27,60€/KG;3,45€;non
Fruits et légumes;Fruits;CASINO Pause harmony - Mélange de fruits secs - Amande noisette pomme cerise;250g ;16,60€/KG;4,15€;non
Fruits et légumes;Fruits;CASINO Pause superfruits - Mélange de fruits secs - Mûre cerise myrtille cranberrie125g;125g ;21,52€/KG;2,69€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Amandes - Décortiquées;250g ;16,84€/KG;4,26€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Amandes décortiquées;300g;4,40€;4,40€;non
Fruits et légumes;Fruits;CASINO Pause chocolaté - Mélange de fruits secs;250g ;15,40€/KG;3,85€;non
Fruits et légumes;Fruits;CASINO Cerneaux de noix;125g ;29,52€/KG;3,69€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Pâte d'amande - Tricolore;250g ;7,24€/KG;1,82€;non
Fruits et légumes;Fruits;CASINO BIO Raisins secs - Biologiques;250g ;8,52€/KG;2,13€;non
Fruits et légumes;Fruits;CASINO Raisins secs - Golden;125g ;11,92€/KG;1,49€;non
Fruits et légumes;Fruits;CASINO BIO Amandes décortiquées - Biologique;200g ;24,75€/KG;4,95€;non
Fruits et légumes;Fruits;CASINO Cranberrie;125g ;13,28€/KG;1,66€;non
Fruits et légumes;Fruits;CASINO Mélange de fruits à coque;250g ;15,40€/KG;3,85€;non
Fruits et légumes;Fruits;CASINO Pignons de pin;125g ;55,92€/KG;6,99€;non
Fruits et légumes;Fruits; Noisettes décortiquées;300g ;18,97€/KG;5,69€;non
Fruits et légumes;Fruits;CASINO Abricots moelleux;250g ;11,40€/KG;2,85€;non
Fruits et légumes;Fruits;CASINO Abricots secs;250g ;11,96€/KG;2,99€;non
Fruits et légumes;Fruits;CASINO BIO Abricots secs - Biologique;250g ;14,20€/KG;3,55€;non
Fruits et légumes;Fruits;CASINO Duo de raisins moelleux;250g ;9,80€/KG;2,45€;non
Fruits et légumes;Fruits;CASINO Dattes;500g ;4,78€/KG;2,39€;non
Fruits et légumes;Fruits;CASINO BIO Dattes - Deglet nour - Dénoyautées - Biologique;250g ;9,16€/KG;2,29€;non
Fruits et légumes;Fruits;CASINO BIO Figues sèches - Biologique;250g ;13,76€/KG;3,44€;non
Fruits et légumes;Fruits;CASINO Figues moelleuses;250g ;10,20€/KG;2,55€;non
Fruits et légumes;Fruits;CASINO Figues moelleuses;500g ;9,98€/KG;4,99€;non
Fruits et légumes;Fruits;CASINO Prunes Moelleuses dénoyautées;250g ;14,20€/KG;3,55€;non
Fruits et légumes;Fruits;CASINO Pruneaux d'Agen géants dénoyautés;2x250g ;10,90€/KG;5,45€;non
Fruits et légumes;Fruits;CASINO BIO Pruneaux d'Agen - Biologique;250g ;11,96€/KG;2,99€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Pruneaux d'agen;500g ;7,18€/KG;3,77€;non
Fruits et légumes;Fruits;MAISON ROUCADIL Pruneaux d'Agen - Entiers - 28/33 - Sans conservateur;500g ;9,08€/KG;4,54€;non
Fruits et légumes;Fruits;CASINO Pruneaux d'Agen - Très gros;500g ;8,90€/KG;4,45€;non
Fruits et légumes;Fruits; Noix - Cat. 2 - Biologique;500g ;9,98€/KG;4,99€;non
Fruits et légumes;Fruits; Dattes - Variété ravier - Cat. 2;250g ;5,16€/KG;1,29€;non
Fruits et légumes;Fruits;LES VERGERS D'ESCOUTE Arachide sucrée - Chouchou;210g ;17,62€/KG;3,70€;non
Fruits et légumes;Fruits;LES VERGERS D'ESCOUTE Banane chips;150g ;16€/KG;2,40€;non
Fruits et légumes;Fruits;LES VERGERS D'ESCOUTE Mélange méditerranéen;190g ;14,21€/KG;2,70€;non
Fruits et légumes;Fruits;LES VERGERS D'ESCOUTE Noix de cajou salée - Au thym et citron;200g ;34,50€/KG;6,90€;non
Fruits et légumes;Fruits;LES VERGERS D'ESCOUTE Pâte de fruits;320g ;18,44€/KG;5,90€;non
Fruits et légumes;Fruits;LES VERGERS D'ESCOUTE Pignon de pin;195g ;55,90€/KG;10,90€;non
Fruits et légumes;Fruits;LES VERGERS D'ESCOUTE Pomme cannelle;230g ;21,30€/KG;4,90€;non
Épicerie sucrée;Cafés et boissons chaudes;STARBUCKS Cappuccino - 6 Capsules - 100% Arabica - Rich & Creamy - Café;120g ;31,42€/KG;3,77€;non
Épicerie sucrée;Cafés et boissons chaudes;STARBUCKS Caramel Macchiato - 6 Capsules - 100% Arabica - Café;128g ;29,92€/KG;3,83€;non
Épicerie sucrée;Cafés et boissons chaudes;STARBUCKS Colombia - 10 Capsules Aluminium - Intensité 7 - Café;Capsules Aluminium ;59,12€/KG;3,37€;non
Épicerie sucrée;Cafés et boissons chaudes;STARBUCKS Espresso - Colombia - 12 Capsules - 100% Arabica - Intensité 7 - Café;66g ;56,97€/KG;3,76€;non
Épicerie sucrée;Cafés et boissons chaudes;STARBUCKS Espresso Roast - 10 Capsules Aluminium - Intensité 11 - Café;Capsules Aluminium ;58,77€/KG;3,35€;non
Épicerie sucrée;Cafés et boissons chaudes;STARBUCKS Espresso Roast - Blonde - 10 Capsules Aluminium - Intensité 6 - Café;Capsules Aluminium ;63,02€/KG;3,34€;non
Épicerie sucrée;Cafés et boissons chaudes;STARBUCKS Lungo - House Blend - 10 Capsules Aluminium - Intensité 8 - Café;Capsules Aluminium ;58,95€/KG;3,36€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Brazil - 36 Dosetttes;250g;4,99€;4,99€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Corsé - 52 dosettes souples;Dosettes Souples ;12,06€/KG;4,39€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Corsé - Fort et Intense - 36 Dosettes Souples;Dosettes Souples ;12,28€/KG;3,07€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Café - Dosettes - Doux;x40 ;15,60€/KG;4,32€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Café - Dosettes - Doux;x54 ;15,17€/KG;5,69€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Café - Dosettes - Extra corsé;x40 ;16,14€/KG;4,47€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Doux - 52 dosettes souples;Dosettes Souples ;13,16€/KG;4,79€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Expresso - 36 Dosettes Souples;Dosettes Souples ;12,56€/KG;3,14€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Pur arabica - 52 dosettes souples;Dosettes Souples ;12,06€/KG;4,39€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Café dosette Senseo - Saveur Caramel - x32;222g ;18,78€/KG;4,17€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Cappucino - 8 Dosettes Souples  - Café;Dosettes Souples ;23,48€/KG;2,16€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Classique - 40 Dosettes Souples - Equilibré - Café;Dosettes Souples ;16,10€/KG;4,46€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Classique - Equilibré - 18 Dosettes Souples - Café;Dosettes Souples ;17,44€/KG;2,18€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Classique - Equilibré - 54 Dosettes Souples  - Café;Dosettes Souples ;15,17€/KG;5,69€;non
Épicerie sucrée;Cafés et boissons chaudes;CARTE NOIRE Corsé - 36 Dosettes Souples - Intensité 6 - Café;Dosettes Souples ;14,84€/KG;3,71€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Corsé - 54 Dosettes Souples - Format Familial - Café;Dosettes Souples ;15,44€/KG;5,79€;non
Épicerie sucrée;Cafés et boissons chaudes;GRAND MERE Corsé - 54 Dosettes Souples - Maxi Format  - Café;Dosettes Souples ;12,22€/KG;4,35€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Corsé - Aromatique et Riche - 18 Dosettes Souples - Café;Dosettes Souples ;17,28€/KG;2,16€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Corsé - Aromatique et Riche - 40 Dosettes Souples - Café;Dosettes Souples ;15,56€/KG;4,31€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Décaféiné - 36 Dosettes Souples - Pur Arabica - Maxi Format - Café;Dosettes Souples ;12,76€/KG;3,19€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Décaféiné - Equilibré - 40 Dosettes Souples - Café;Dosettes Souples ;15,60€/KG;4,32€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Doux - 36 Dosettes Souples - Maxi Format - Café;Dosettes Souples ;13,84€/KG;3,46€;non
Épicerie sucrée;Cafés et boissons chaudes;CARTE NOIRE Espresso - Lungo Classique - 30 Capsules Plastique - Maxi Format - Café;Capsules Plastique ;37,20€/KG;6,25€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Espresso Décaféiné - 36 Dosettes;250g;4,99€;4,99€;non
Épicerie sucrée;Cafés et boissons chaudes;CARTE NOIRE Expresso - 36 Dosettes - Intensité 8 - Café;250g ;19,96€/KG;4,99€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Familial - Café - Corsé et Généreux - 18 Dosettes Souples;Dosettes Souples ;15,36€/KG;1,92€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Familial - Café - Corsé et généreux - 52 Dosettes Souples;Dosettes Souples ;12,16€/KG;4,39€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Familial - Corsé et Genereux - 36 Dosettes Souples  - Café;Dosettes Souples ;12,28€/KG;3,07€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Folie Noire - Café - Corsé - 18 dosettes souples;Dosettes Souples ;10,72€/KG;1,34€;non
Épicerie sucrée;Cafés et boissons chaudes;TASSIMO L'Or - Café Long - Classique - 16 Dosettes Rigides;Dosettes Rigides ;35€/KG;3,64€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Pur Arabica - 36 Dosettes Souples - Maxi Format - Café;Dosettes Souples ;12,72€/KG;3,18€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Aromatisé Caramel - 10 Capsules Plastique - Intensité 4  - Café;Capsules Plastique ;49,81€/KG;2,59€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Aromatisé Noisette - 10 Capsules Plastique - Intensité 7 - Café;Capsules Plastique ;49,81€/KG;2,59€;non
Épicerie sucrée;Cafés et boissons chaudes;SAN MARCO Bio - 10 Capsules Biodégradable - Intense et Rond - Intensité 8 - Café - Biologique;50g ;53,73€/KG;2,73€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Bio - Colombie - 10 Capsules Plastique - Intensité 7 - Café - Biologique;Capsules Plastique ;46,35€/KG;2,41€;non
